date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,conversion_rate,cost_per_1000_impressions,revenue_per_click,profit,profit_margin,ai_priority_score,ai_recommendation
2024-05-03,Meta Ads,Video,Healthcare,India,189221,7587,0.0401,0.91,6904.17,80,86.3,2769.22,0.4,2024-05,0.010544352181362857,36.48733491525782,0.36499538684592064,-4134.950000000001,-1.4931821957085392,0.14441666666666667,Reduce spend
2024-12-26,Meta Ads,Search,Fintech,Germany,138704,1803,0.013,0.86,1550.58,119,13.03,10297.42,6.64,2024-12,0.06600110926234054,11.17905756142577,5.711270105379922,8746.84,0.8494205344639726,0.6147083333333333,Monitor / test
2024-10-08,Google Ads,Video,EdTech,UK,120475,7794,0.0647,0.78,6079.32,530,11.47,143639.1,23.63,2024-10,0.06800102643058763,50.461257522307534,18.42944572748268,137559.78,0.957676426544026,0.9083055555555556,Scale budget
2024-08-19,Google Ads,Shopping,Healthcare,Germany,125019,8251,0.066,3.77,31106.27,609,51.08,135443.82,4.35,2024-08,0.07380923524421282,248.8123405242403,16.415442976608897,104337.55,0.7703382110752635,0.6798333333333334,Scale budget
2024-12-11,Meta Ads,Search,EdTech,USA,198775,3637,0.0183,1.99,7237.63,235,30.8,18520.23,2.56,2024-12,0.06461369260379433,36.41116840648975,5.092172119879021,11282.599999999999,0.6092040973573222,0.4385833333333333,Monitor / test
2024-01-05,TikTok Ads,Video,EdTech,Australia,52059,2956,0.0568,0.57,1684.92,29,58.1,5633.14,3.34,2024-01,0.009810554803788904,32.3655852014061,1.9056630581867389,3948.2200000000003,0.7008915098861381,0.34063888888888894,Monitor / test
2024-05-31,Google Ads,Display,SaaS,USA,183373,7169,0.0391,1.55,11111.95,342,32.49,18314.28,1.65,2024-05,0.047705398242432695,60.59752526271589,2.554649183986609,7202.329999999998,0.39326307122092696,0.4133055555555556,Monitor / test
2024-09-13,Meta Ads,Search,E-commerce,USA,114844,3307,0.0288,2.1,6944.7,123,56.46,36552.89,5.26,2024-09,0.037193831267009377,60.470725505903665,11.053187178711823,29608.19,0.8100095505444302,0.4204444444444444,Monitor / test
2024-08-27,Meta Ads,Search,E-commerce,USA,53865,1098,0.0204,1.28,1405.44,67,20.98,2545.35,1.81,2024-08,0.0610200364298725,26.09189640768588,2.318169398907104,1139.9099999999999,0.44784017915021507,0.4254583333333333,Monitor / test
2024-01-07,Google Ads,Video,E-commerce,Germany,25080,1113,0.0444,2.62,2916.06,49,59.51,2232.61,0.77,2024-01,0.0440251572327044,116.27033492822966,2.005938903863432,-683.4499999999998,-0.3061215348851791,0.32776388888888885,Reduce spend
2024-07-12,TikTok Ads,Search,E-commerce,India,95853,4658,0.0486,0.31,1443.98,92,15.7,27317.08,18.92,2024-07,0.0197509660798626,15.064525888600253,5.864551309574925,25873.100000000002,0.9471400310721351,0.6443055555555556,Monitor / test
2024-05-26,Google Ads,Video,SaaS,Canada,27593,896,0.0325,2.39,2141.44,48,44.61,8087.57,3.78,2024-05,0.05357142857142857,77.60808900808176,9.026305803571429,5946.129999999999,0.7352183659615928,0.47994444444444445,Monitor / test
2024-09-11,Meta Ads,Video,EdTech,USA,34949,1324,0.0379,1.79,2369.96,86,27.56,9084.22,3.83,2024-09,0.0649546827794562,67.8119545623623,6.86119335347432,6714.259999999999,0.7391124389325665,0.5941388888888889,Monitor / test
2024-05-17,TikTok Ads,Shopping,E-commerce,USA,72986,3379,0.0463,1.77,5980.83,188,31.81,17387.72,2.91,2024-05,0.05563776265167209,81.94489354122709,5.145818289434744,11406.890000000001,0.6560313830680503,0.5273055555555555,Monitor / test
2024-02-02,Google Ads,Shopping,Healthcare,UAE,149848,9290,0.062,1.97,18301.3,537,34.08,106414.01,5.81,2024-02,0.05780409041980624,122.13242752656024,11.454683530678148,88112.70999999999,0.8280179461332206,0.6708194444444445,Scale budget
2024-09-03,Google Ads,Video,SaaS,Australia,143235,3981,0.0278,1.83,7285.23,125,58.28,27104.75,3.72,2024-09,0.031399145943230344,50.86207979893182,6.808528008038182,19819.52,0.7312194357077634,0.34105555555555556,Monitor / test
2024-02-11,TikTok Ads,Video,EdTech,India,157625,9457,0.06,0.48,4539.36,534,8.5,147520.8,32.5,2024-02,0.05646610975996616,28.79847739888977,15.599111769059954,142981.44,0.9692290171962192,0.8593333333333333,Scale budget
2024-11-28,Meta Ads,Search,Fintech,India,172816,3819,0.0221,2.14,8172.66,193,42.35,41926.28,5.13,2024-11,0.05053678973553286,47.291107304879176,10.97833987954962,33753.619999999995,0.8050707098268675,0.4619305555555555,Monitor / test
2024-12-14,TikTok Ads,Video,E-commerce,UK,56529,4494,0.0795,1.51,6785.94,104,65.25,9525.68,1.4,2024-12,0.023141967067200713,120.0435174865998,2.1196439697374276,2739.7400000000007,0.2876162121759287,0.3319444444444445,Monitor / test
2024-04-13,TikTok Ads,Shopping,EdTech,USA,176030,13079,0.0743,1.51,19749.29,200,98.75,41247.07,2.09,2024-04,0.01529168896704641,112.19275123558485,3.1536868262099547,21497.78,0.5211953236920829,0.31677777777777777,Reduce spend
2024-11-03,Meta Ads,Search,SaaS,Canada,128355,1758,0.0137,1.86,3269.88,122,26.8,6205.33,1.9,2024-11,0.06939704209328783,25.47528339371275,3.5297667804323094,2935.45,0.4730530044332856,0.4299861111111111,Monitor / test
2024-09-25,Google Ads,Video,Fintech,USA,14096,476,0.0338,1.29,614.04,34,18.06,3175.83,5.17,2024-09,0.07142857142857142,43.561293984108964,6.671911764705882,2561.79,0.806652119288501,0.6744999999999999,Scale budget
2024-04-02,Google Ads,Video,SaaS,USA,31855,1411,0.0443,1.7,2398.7,60,39.98,3201.45,1.33,2024-04,0.042523033309709427,75.30058075655313,2.2689227498228206,802.75,0.25074575582938985,0.3805,Monitor / test
2024-02-19,Google Ads,Search,EdTech,UAE,95218,2199,0.0231,2.39,5255.61,103,51.03,17399.72,3.31,2024-02,0.046839472487494316,55.19555126131613,7.91256025466121,12144.11,0.6979485876784224,0.3715555555555556,Monitor / test
2024-02-06,Google Ads,Shopping,E-commerce,Germany,102409,3389,0.0331,3.58,12132.62,149,81.43,31253.87,2.58,2024-02,0.04396577161404544,118.47220459139335,9.222151077013867,19121.25,0.6118042341636412,0.3585,Monitor / test
2024-09-12,Google Ads,Search,E-commerce,India,31049,1021,0.0329,3.31,3379.51,31,109.02,7117.65,2.11,2024-09,0.030362389813907934,108.84440722728591,6.971253672869735,3738.1399999999994,0.5251930061185924,0.2722361111111111,Reduce spend
2024-09-19,TikTok Ads,Search,Healthcare,Germany,129077,4065,0.0315,1.22,4959.3,295,16.81,44193.52,8.91,2024-09,0.07257072570725707,38.42125243071965,10.87171463714637,39234.219999999994,0.88778219069221,0.742861111111111,Scale budget
2024-09-20,Meta Ads,Shopping,E-commerce,Germany,166874,6641,0.0398,0.68,4515.88,200,22.58,17225.95,3.81,2024-09,0.03011594639361542,27.061615350503974,2.593878933895498,12710.07,0.7378443569150032,0.4671805555555555,Monitor / test
2024-02-13,Google Ads,Search,SaaS,Australia,153865,5785,0.0376,1.7,9834.5,139,70.75,16979.34,1.73,2024-02,0.024027657735522904,63.916420238520786,2.935063094209162,7144.84,0.4207960969036488,0.2622083333333333,Reduce spend
2024-11-07,TikTok Ads,Display,Healthcare,UK,187199,12036,0.0643,1.33,16007.88,946,16.92,165825.37,10.36,2024-11,0.07859754071119973,85.51263628545024,13.777448487869723,149817.49,0.9034654347522336,0.8874166666666666,Scale budget
2024-06-27,Meta Ads,Video,SaaS,UK,117696,4531,0.0385,1.09,4938.79,325,15.2,19270.73,3.9,2024-06,0.07172809534319134,41.962258700380644,4.253085411608916,14331.939999999999,0.7437154690040283,0.6639722222222222,Scale budget
2024-10-19,Meta Ads,Search,Healthcare,Canada,147324,1325,0.009,1.72,2279.0,96,23.74,10356.84,4.54,2024-10,0.07245283018867925,15.469305747875431,7.816483018867925,8077.84,0.779952186188065,0.5529027777777777,Monitor / test
2024-08-04,Google Ads,Video,Fintech,Australia,39001,1450,0.0372,2.62,3799.0,18,211.06,5256.07,1.38,2024-08,0.012413793103448275,97.40775877541601,3.6248758620689654,1457.0699999999997,0.27721662763243254,0.16924999999999998,Reduce spend
2024-01-03,TikTok Ads,Search,Healthcare,USA,69277,5057,0.073,1.06,5360.42,268,20.0,57608.77,10.75,2024-01,0.05299584734032035,77.37661850253332,11.391886493968755,52248.35,0.9069513200854662,0.7783888888888888,Scale budget
2024-04-10,Google Ads,Search,E-commerce,USA,166687,11384,0.0683,0.73,8310.32,899,9.24,139644.2,16.8,2024-04,0.0789704848910752,49.855837587814285,12.266707659873507,131333.88,0.9404893293097744,0.9522361111111111,Scale budget
2024-12-02,Meta Ads,Video,E-commerce,Canada,173898,5321,0.0306,0.53,2820.13,239,11.8,52181.09,18.5,2024-12,0.04491636910355196,16.21715028349952,9.806632211990227,49360.96,0.9459549426813431,0.6896944444444444,Scale budget
2024-05-31,Google Ads,Display,SaaS,Canada,117000,7979,0.0682,1.47,11729.13,366,32.05,14373.81,1.23,2024-05,0.045870409825792706,100.24897435897435,1.8014550695575886,2644.6800000000003,0.1839929705485185,0.458375,Monitor / test
2024-10-25,Meta Ads,Shopping,SaaS,UK,55697,957,0.0172,0.91,870.87,12,72.57,1673.31,1.92,2024-10,0.012539184952978056,15.63585112304074,1.7484952978056425,802.4399999999999,0.4795525037201714,0.1289583333333333,Reduce spend
2024-07-03,Google Ads,Display,Fintech,UK,46585,1504,0.0323,2.2,3308.8,85,38.93,13372.82,4.04,2024-07,0.05651595744680851,71.0271546635183,8.891502659574467,10064.02,0.7525727557837465,0.508375,Monitor / test
2024-08-14,TikTok Ads,Search,E-commerce,Germany,97345,5178,0.0532,0.61,3158.58,289,10.93,44113.49,13.97,2024-08,0.05581305523368096,32.44727515537521,8.519407106991116,40954.909999999996,0.9283987732550746,0.8030694444444444,Scale budget
2024-06-18,TikTok Ads,Video,E-commerce,India,143519,10519,0.0733,0.86,9046.34,673,13.44,28878.71,3.19,2024-06,0.06397946572868143,63.03235111727368,2.7453854929175776,19832.37,0.6867470880797654,0.682236111111111,Scale budget
2024-05-01,Meta Ads,Display,E-commerce,Canada,68843,633,0.0092,0.89,563.37,25,22.53,2441.19,4.33,2024-05,0.03949447077409163,8.183402815101028,3.8565402843601895,1877.8200000000002,0.769223206714758,0.40725,Monitor / test
2024-03-27,Google Ads,Display,Fintech,USA,129679,5848,0.0451,1.48,8655.04,158,54.78,32419.87,3.75,2024-03,0.027017783857729138,66.74203224886067,5.54375341997264,23764.829999999998,0.7330328591693921,0.4020555555555556,Monitor / test
2024-01-31,Meta Ads,Search,Fintech,UK,153157,5498,0.0359,1.8,9896.4,401,24.68,90694.52,9.16,2024-01,0.0729356129501637,64.61604758515772,16.495911240451075,80798.12000000001,0.8908820510875409,0.7453194444444444,Scale budget
2024-08-21,Meta Ads,Display,E-commerce,Canada,138074,3313,0.024,1.91,6327.83,209,30.28,16533.53,2.61,2024-08,0.06308481738605494,45.82926546634413,4.99050105644431,10205.699999999999,0.6172728993747857,0.4574305555555555,Monitor / test
2024-11-16,Google Ads,Shopping,SaaS,Germany,119132,3466,0.0291,2.19,7590.54,261,29.08,30598.06,4.03,2024-11,0.07530294287362954,63.71537454252425,8.828061165608771,23007.52,0.7519274097769597,0.6018888888888888,Monitor / test
2024-05-05,Google Ads,Video,E-commerce,Canada,43634,1937,0.0444,2.38,4610.06,58,79.48,15065.19,3.27,2024-05,0.029943211151264842,105.65293120044004,7.777589055240062,10455.130000000001,0.6939925749359949,0.37590277777777775,Monitor / test
2024-06-27,Meta Ads,Shopping,Fintech,USA,198899,2923,0.0147,1.97,5758.31,95,60.61,3750.0,0.65,2024-06,0.03250085528566541,28.95092484125109,1.2829284981183715,-2008.3100000000004,-0.5355493333333334,0.15040277777777777,Reduce spend
2024-05-15,Meta Ads,Video,SaaS,Germany,143383,3412,0.0238,1.02,3480.24,117,29.75,19100.2,5.49,2024-05,0.03429073856975381,24.27233354023838,5.597948417350528,15619.960000000001,0.817790389629428,0.4395416666666666,Monitor / test
2024-02-06,Meta Ads,Video,E-commerce,UAE,92469,2487,0.0269,0.6,1492.2,48,31.09,14164.35,9.49,2024-02,0.019300361881785282,16.13730006813094,5.695355850422196,12672.15,0.8946510076353662,0.4577916666666666,Monitor / test
2024-11-09,Google Ads,Shopping,SaaS,Germany,30852,684,0.0222,1.59,1087.56,11,98.87,2813.84,2.59,2024-11,0.01608187134502924,35.25087514585764,4.113801169590643,1726.2800000000002,0.6134961476132261,0.18430555555555556,Reduce spend
2024-11-16,Meta Ads,Search,Healthcare,Germany,87565,3213,0.0367,2.2,7068.6,106,66.68,13715.98,1.94,2024-11,0.03299097416744476,80.72403357505853,4.2689013383131025,6647.379999999999,0.4846449178257769,0.3096388888888889,Reduce spend
2024-12-11,Google Ads,Shopping,EdTech,UK,154058,3728,0.0242,2.46,9170.88,125,73.37,7520.81,0.82,2024-12,0.03353004291845493,59.52874891274714,2.0173846566523608,-1650.0699999999988,-0.2194005698854244,0.18683333333333335,Reduce spend
2024-06-14,Google Ads,Display,SaaS,India,160579,7804,0.0486,1.36,10613.44,193,54.99,9996.49,0.94,2024-06,0.024730907227063045,66.09481937239615,1.280944387493593,-616.9500000000007,-0.06171666254855462,0.2740972222222222,Reduce spend
2024-10-24,TikTok Ads,Search,SaaS,UAE,34076,1363,0.04,1.14,1553.82,16,97.11,2219.67,1.43,2024-10,0.01173881144534116,45.59866181476699,1.6285179750550258,665.8500000000001,0.299977023611618,0.19445833333333334,Reduce spend
2024-05-29,TikTok Ads,Shopping,Healthcare,Germany,37261,1591,0.0427,1.08,1718.28,40,42.96,8930.04,5.2,2024-05,0.0251414204902577,46.114704382598426,5.612847265870522,7211.760000000001,0.8075842885362217,0.45243055555555556,Monitor / test
2024-02-16,Meta Ads,Shopping,Fintech,USA,178553,7213,0.0404,2.28,16445.64,556,29.58,50559.85,3.07,2024-02,0.07708304450298073,92.10508924521011,7.00954526549286,34114.21,0.6747292565148038,0.618138888888889,Monitor / test
2024-03-06,Meta Ads,Search,Healthcare,Australia,132390,2780,0.021,1.01,2807.8,133,21.11,39444.5,14.05,2024-03,0.04784172661870503,21.208550494750362,14.1886690647482,36636.7,0.9288164382867066,0.6135277777777778,Monitor / test
2024-08-17,TikTok Ads,Search,Healthcare,Australia,166446,7822,0.047,1.15,8995.3,218,41.26,21100.54,2.35,2024-08,0.02787010994630529,54.04335339990147,2.6975888519560214,12105.240000000002,0.5736933746719278,0.37552777777777774,Monitor / test
2024-10-30,TikTok Ads,Shopping,EdTech,Germany,158807,5859,0.0369,0.57,3339.63,73,45.75,7304.51,2.19,2024-10,0.012459464072367298,21.029488624556855,1.2467161631677761,3964.88,0.5427989009529729,0.2587361111111111,Reduce spend
2024-10-18,Meta Ads,Video,EdTech,Australia,66265,1881,0.0284,2.04,3837.24,76,50.49,2782.02,0.73,2024-10,0.04040404040404041,57.90749264317513,1.4790111642743222,-1055.2199999999998,-0.3792999331421053,0.25,Reduce spend
2024-02-11,Google Ads,Search,SaaS,UK,137156,5253,0.0383,2.15,11293.95,280,40.34,75085.66,6.65,2024-02,0.0533028745478774,82.34382746653446,14.29386255473063,63791.71000000001,0.8495857930795309,0.5930138888888888,Monitor / test
2024-12-28,Google Ads,Shopping,Fintech,India,123292,2527,0.0205,3.55,8970.85,179,50.12,36566.56,4.08,2024-12,0.07083498219232291,72.76100639133115,14.470344281757024,27595.71,0.754670660844225,0.5000694444444445,Monitor / test
2024-08-07,TikTok Ads,Display,Fintech,UK,68642,3363,0.049,0.37,1244.31,37,33.63,8887.57,7.14,2024-08,0.011002081474873625,18.127531249089476,2.6427505203687183,7643.26,0.8599943516619278,0.470375,Monitor / test
2024-02-20,Google Ads,Shopping,SaaS,Canada,147727,7534,0.051,2.33,17554.22,206,85.21,23788.98,1.36,2024-02,0.027342713034244757,118.8287855300656,3.1575497743562515,6234.759999999998,0.2620860583345733,0.2965416666666667,Reduce spend
2024-03-10,TikTok Ads,Search,E-commerce,Australia,179818,11724,0.0652,1.03,12075.72,880,13.72,242039.99,20.04,2024-03,0.07505970658478335,67.15523473734554,20.64483026270897,229964.27,0.9501085750334066,0.9289027777777777,Scale budget
2024-10-25,Google Ads,Display,Fintech,Australia,158481,6053,0.0382,1.63,9866.39,116,85.06,30091.81,3.05,2024-10,0.019164050883859245,62.25598021213899,4.971387741615728,20225.420000000002,0.672123743968874,0.29420833333333335,Reduce spend
2024-06-10,TikTok Ads,Search,Fintech,India,12784,1055,0.0826,0.38,400.9,67,5.98,12031.35,30.01,2024-06,0.06350710900473934,31.35951188986233,11.404123222748815,11630.45,0.9666787185145475,0.9159027777777777,Scale budget
2024-12-11,Meta Ads,Video,EdTech,Australia,117169,3304,0.0282,1.27,4196.08,83,50.56,20949.79,4.99,2024-12,0.025121065375302662,35.812202886429,6.340735472154964,16753.71,0.7997077775003949,0.3684444444444444,Monitor / test
2024-01-17,Meta Ads,Video,EdTech,Germany,190928,5078,0.0266,1.45,7363.1,186,39.59,47430.11,6.44,2024-01,0.03662859393461993,38.56479929606972,9.340313115399764,40067.01,0.8447589516448518,0.4619166666666667,Monitor / test
2024-12-12,Google Ads,Search,E-commerce,India,38512,1840,0.0478,1.34,2465.6,53,46.52,3324.76,1.35,2024-12,0.028804347826086957,64.02160365600332,1.8069347826086957,859.1600000000003,0.2584126373031438,0.3229861111111111,Reduce spend
2024-02-11,Meta Ads,Video,SaaS,UAE,92986,2082,0.0224,1.73,3601.86,108,33.35,6838.55,1.9,2024-02,0.05187319884726225,38.73550857118276,3.2846061479346784,3236.69,0.4733006265948191,0.3634861111111111,Monitor / test
2024-04-29,Meta Ads,Search,Healthcare,UAE,80589,1160,0.0144,0.95,1102.0,75,14.69,21781.43,19.77,2024-04,0.06465517241379311,13.674322798396803,18.777094827586208,20679.43,0.9494064439295308,0.7036111111111112,Scale budget
2024-07-19,Meta Ads,Display,EdTech,India,140475,5043,0.0359,2.04,10287.72,327,31.46,96504.49,9.38,2024-07,0.06484235574063058,73.23523758675921,19.136325599841367,86216.77,0.8933964626930829,0.6936249999999999,Scale budget
2024-09-09,Google Ads,Video,E-commerce,Canada,103348,1891,0.0183,1.54,2912.14,30,97.07,1064.02,0.37,2024-09,0.015864621893178214,28.178000541858573,0.5626758328926493,-1848.12,-1.7369222383037912,0.06605555555555556,Reduce spend
2024-01-17,Meta Ads,Search,EdTech,Australia,100343,3461,0.0345,1.08,3737.88,259,14.43,51755.16,13.85,2024-01,0.07483386304536262,37.25102897063074,14.953816815949148,48017.280000000006,0.9277776360849818,0.816861111111111,Scale budget
2024-07-21,TikTok Ads,Display,SaaS,UAE,179039,14663,0.0819,1.36,19941.68,1151,17.33,281693.26,14.13,2024-07,0.0784968969515106,111.38176598394764,19.211161426720317,261751.58000000002,0.9292078198818104,0.9275277777777777,Scale budget
2024-04-20,Meta Ads,Display,SaaS,UK,13100,186,0.0142,1.5,279.0,10,27.9,1347.41,4.83,2024-04,0.053763440860215055,21.297709923664122,7.244139784946237,1068.41,0.7929360773632377,0.47669444444444437,Monitor / test
2024-02-04,Google Ads,Search,EdTech,UAE,167198,5132,0.0307,2.31,11854.92,120,98.79,19874.34,1.68,2024-02,0.02338269680436477,70.90347970669505,3.8726305533904912,8019.42,0.4035062296408334,0.21441666666666667,Reduce spend
2024-09-08,Meta Ads,Video,E-commerce,UK,35755,672,0.0188,2.01,1350.72,39,34.63,1411.24,1.04,2024-09,0.05803571428571429,37.77709411271151,2.1000595238095237,60.51999999999998,0.042884271987755435,0.3243888888888889,Reduce spend
2024-04-17,Google Ads,Display,E-commerce,Germany,177420,7646,0.0431,2.42,18503.32,478,38.71,110744.54,5.99,2024-04,0.0625163484174732,104.29106075977904,14.483983782369865,92241.22,0.8329188960467035,0.6370555555555555,Monitor / test
2024-02-21,Google Ads,Search,SaaS,UAE,195067,9129,0.0468,0.95,8672.55,128,67.75,24006.78,2.77,2024-02,0.014021250958483953,44.45933961151809,2.6297272428524483,15334.23,0.6387458043102824,0.3017222222222222,Reduce spend
2024-01-30,Google Ads,Display,EdTech,USA,44435,1453,0.0327,2.68,3894.04,48,81.13,6345.04,1.63,2024-01,0.03303509979353063,87.63452233599641,4.366854783207158,2451.0,0.38628598086064075,0.2704722222222222,Reduce spend
2024-04-04,TikTok Ads,Search,SaaS,UAE,57448,2338,0.0407,0.5,1169.0,143,8.17,25654.56,21.95,2024-04,0.0611633875106929,20.348837209302328,10.972865697177076,24485.56,0.9544330520578018,0.8186944444444444,Scale budget
2024-01-06,Google Ads,Video,E-commerce,UK,139158,3061,0.022,1.27,3887.47,118,32.94,15835.46,4.07,2024-01,0.03854949362953283,27.935655873180124,5.1732963083959485,11947.99,0.7545085523249719,0.3956666666666666,Monitor / test
