TransactionID,Amount,CustomerID,Timestamp,MerchantID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location,Month,DayOfWeek,Hour,ai_risk_score,ai_risk_level,ai_intervention
625,55.16,1758,2022-01-27 00:00:00,2051,0,93.49,0.147,Retail,Customer 1758,38,Address 1758,2203.58,2024-01-28,1,Merchant 2051,Location 2051,2022-01,Thursday,0,0.3501,Medium Risk,Monitor
626,25.55,1385,2022-01-27 01:00:00,2196,0,62.08,0.3399,Retail,Customer 1385,36,Address 1385,4335.81,2023-01-20,0,Merchant 2196,Location 2196,2022-01,Thursday,1,0.2098,Low Risk,No action
627,96.58,1263,2022-01-27 02:00:00,2292,0,99.13,0.1142,Online,Customer 1263,21,Address 1263,3583.38,2022-09-20,0,Merchant 2292,Location 2292,2022-01,Thursday,2,0.1228,Low Risk,No action
628,28.22,1736,2022-01-27 03:00:00,2211,0,58.86,0.9483,Other,Customer 1736,52,Address 1736,9279.11,2024-01-06,0,Merchant 2211,Location 2211,2022-01,Thursday,3,0.3883,Medium Risk,Monitor
629,81.22,1626,2022-01-27 04:00:00,2265,0,85.23,0.3858,Travel,Customer 1626,43,Address 1626,2802.6,2023-09-18,0,Merchant 2265,Location 2265,2022-01,Thursday,4,0.2419,Low Risk,No action
630,52.33,1399,2022-01-27 05:00:00,2115,0,95.74,0.1405,Travel,Customer 1399,18,Address 1399,9447.73,2023-02-03,0,Merchant 2115,Location 2115,2022-01,Thursday,5,0.0646,Low Risk,No action
631,42.33,1137,2022-01-27 06:00:00,2303,0,56.75,0.2274,Online,Customer 1137,52,Address 1137,4843.33,2022-05-17,0,Merchant 2303,Location 2303,2022-01,Thursday,6,0.1512,Low Risk,No action
632,79.37,1612,2022-01-27 07:00:00,2941,0,50.69,0.6432,Online,Customer 1612,23,Address 1612,1437.94,2023-09-04,0,Merchant 2941,Location 2941,2022-01,Thursday,7,0.3545,Medium Risk,Monitor
633,11.71,1303,2022-01-27 08:00:00,2961,0,71.57,0.522,Food,Customer 1303,35,Address 1303,6650.96,2022-10-30,0,Merchant 2961,Location 2961,2022-01,Thursday,8,0.257,Low Risk,No action
634,93.77,1865,2022-01-27 09:00:00,2332,0,20.78,0.2784,Online,Customer 1865,45,Address 1865,4468.34,2024-05-14,0,Merchant 2332,Location 2332,2022-01,Thursday,9,0.1776,Low Risk,No action
635,83.15,1147,2022-01-27 10:00:00,2197,0,55.83,0.5897,Other,Customer 1147,59,Address 1147,6232.21,2022-05-27,0,Merchant 2197,Location 2197,2022-01,Thursday,10,0.2837,Low Risk,No action
636,81.49,1234,2022-01-27 11:00:00,2391,0,48.98,0.8602,Food,Customer 1234,18,Address 1234,6737.5,2022-08-22,0,Merchant 2391,Location 2391,2022-01,Thursday,11,0.3898,Medium Risk,Monitor
637,27.78,1469,2022-01-27 12:00:00,2253,0,18.29,0.2036,Other,Customer 1469,28,Address 1469,3017.78,2023-04-14,0,Merchant 2253,Location 2253,2022-01,Thursday,12,0.1649,Low Risk,No action
638,99.88,1210,2022-01-27 13:00:00,2779,0,92.94,0.1813,Food,Customer 1210,39,Address 1210,9316.95,2022-07-29,0,Merchant 2779,Location 2779,2022-01,Thursday,13,0.0802,Low Risk,No action
639,62.42,1802,2022-01-27 14:00:00,2183,0,93.26,0.917,Other,Customer 1802,23,Address 1802,6791.88,2024-03-12,0,Merchant 2183,Location 2183,2022-01,Thursday,14,0.4093,Medium Risk,Monitor
640,87.31,1836,2022-01-27 15:00:00,2376,0,43.54,0.4171,Food,Customer 1836,47,Address 1836,4018.77,2024-04-15,0,Merchant 2376,Location 2376,2022-01,Thursday,15,0.2453,Low Risk,No action
641,30.98,1003,2022-01-27 16:00:00,2496,0,46.04,0.9616,Travel,Customer 1003,40,Address 1003,1715.32,2022-01-03,0,Merchant 2496,Location 2496,2022-01,Thursday,16,0.4821,Medium Risk,Monitor
642,79.33,1077,2022-01-27 17:00:00,2543,0,45.26,0.7288,Food,Customer 1077,38,Address 1077,7580.46,2022-03-18,0,Merchant 2543,Location 2543,2022-01,Thursday,17,0.3238,Medium Risk,Monitor
643,61.06,1691,2022-01-27 18:00:00,2575,0,27.73,0.388,Retail,Customer 1691,47,Address 1691,6089.05,2023-11-22,0,Merchant 2575,Location 2575,2022-01,Thursday,18,0.2081,Low Risk,No action
644,73.44,1309,2022-01-27 19:00:00,2529,0,80.15,0.7891,Other,Customer 1309,39,Address 1309,6507.02,2022-11-05,0,Merchant 2529,Location 2529,2022-01,Thursday,19,0.3629,Medium Risk,Monitor
645,67.28,1287,2022-01-27 20:00:00,2014,0,40.9,0.0272,Retail,Customer 1287,34,Address 1287,9561.51,2022-10-14,0,Merchant 2014,Location 2014,2022-01,Thursday,20,0.0169,Low Risk,No action
646,54.8,1825,2022-01-27 21:00:00,2317,0,77.27,0.6948,Travel,Customer 1825,54,Address 1825,4886.01,2024-04-04,0,Merchant 2317,Location 2317,2022-01,Thursday,21,0.34,Medium Risk,Monitor
647,25.04,1697,2022-01-27 22:00:00,2080,0,49.86,0.6684,Online,Customer 1697,59,Address 1697,6865.65,2023-11-28,0,Merchant 2080,Location 2080,2022-01,Thursday,22,0.3066,Medium Risk,Monitor
648,75.85,1905,2022-01-27 23:00:00,2112,0,15.9,0.3747,Other,Customer 1905,20,Address 1905,3055.41,2024-06-23,0,Merchant 2112,Location 2112,2022-01,Thursday,23,0.2355,Low Risk,No action
649,85.18,1367,2022-01-28 00:00:00,2439,0,13.87,0.9825,Other,Customer 1367,19,Address 1367,6381.96,2023-01-02,0,Merchant 2439,Location 2439,2022-01,Friday,0,0.4392,Medium Risk,Monitor
650,62.48,1853,2022-01-28 01:00:00,2813,0,88.29,0.4326,Retail,Customer 1853,30,Address 1853,1767.82,2024-05-02,0,Merchant 2813,Location 2813,2022-01,Friday,1,0.275,Low Risk,No action
651,28.51,1618,2022-01-28 02:00:00,2770,0,58.88,0.878,Online,Customer 1618,27,Address 1618,6741.43,2023-09-10,0,Merchant 2770,Location 2770,2022-01,Friday,2,0.397,Medium Risk,Monitor
652,52.45,1902,2022-01-28 03:00:00,2217,0,53.17,0.7512,Retail,Customer 1902,35,Address 1902,6370.26,2024-06-20,0,Merchant 2217,Location 2217,2022-01,Friday,3,0.3485,Medium Risk,Monitor
653,49.49,1561,2022-01-28 04:00:00,2936,0,73.6,0.0926,Online,Customer 1561,58,Address 1561,8361.02,2023-07-15,0,Merchant 2936,Location 2936,2022-01,Friday,4,0.0607,Low Risk,No action
654,91.06,1908,2022-01-28 05:00:00,2134,0,91.21,0.2842,Travel,Customer 1908,59,Address 1908,6721.22,2024-06-26,0,Merchant 2134,Location 2134,2022-01,Friday,5,0.1578,Low Risk,No action
655,72.22,1161,2022-01-28 06:00:00,2713,0,68.54,0.0767,Other,Customer 1161,55,Address 1161,7545.03,2022-06-10,0,Merchant 2713,Location 2713,2022-01,Friday,6,0.064,Low Risk,No action
656,68.5,1618,2022-01-28 07:00:00,2931,0,30.29,0.4291,Other,Customer 1618,27,Address 1618,6741.43,2023-09-10,0,Merchant 2931,Location 2931,2022-01,Friday,7,0.218,Low Risk,No action
657,70.99,1586,2022-01-28 08:00:00,2526,0,98.11,0.5805,Retail,Customer 1586,40,Address 1586,4726.94,2023-08-09,0,Merchant 2526,Location 2526,2022-01,Friday,8,0.294,Low Risk,No action
658,84.6,1930,2022-01-28 09:00:00,2022,1,86.59,0.613,Online,Customer 1930,61,Address 1930,1111.77,2024-07-18,0,Merchant 2022,Location 2022,2022-01,Friday,9,0.645,High Risk,Immediate review
659,42.82,1712,2022-01-28 10:00:00,2438,0,50.2,0.3707,Other,Customer 1712,58,Address 1712,4878.87,2023-12-13,0,Merchant 2438,Location 2438,2022-01,Friday,10,0.2124,Low Risk,No action
660,86.18,1279,2022-01-28 11:00:00,2832,0,65.52,0.4484,Food,Customer 1279,37,Address 1279,7156.87,2022-10-06,0,Merchant 2832,Location 2832,2022-01,Friday,11,0.2209,Low Risk,No action
661,74.5,1926,2022-01-28 12:00:00,2562,0,35.48,0.8209,Retail,Customer 1926,62,Address 1926,1153.12,2024-07-14,0,Merchant 2562,Location 2562,2022-01,Friday,12,0.4306,Medium Risk,Monitor
662,92.7,1244,2022-01-28 13:00:00,2385,0,91.52,0.5164,Online,Customer 1244,46,Address 1244,8723.86,2022-09-01,0,Merchant 2385,Location 2385,2022-01,Friday,13,0.2274,Low Risk,No action
663,21.06,1519,2022-01-28 14:00:00,2394,0,31.49,0.4102,Online,Customer 1519,38,Address 1519,9405.64,2023-06-03,0,Merchant 2394,Location 2394,2022-01,Friday,14,0.1763,Low Risk,No action
664,14.72,1216,2022-01-28 15:00:00,2840,0,32.16,0.0219,Food,Customer 1216,26,Address 1216,4741.19,2022-08-04,0,Merchant 2840,Location 2840,2022-01,Friday,15,0.0726,Low Risk,No action
665,91.58,1142,2022-01-28 16:00:00,2283,0,95.61,0.5809,Other,Customer 1142,57,Address 1142,3789.36,2022-05-22,0,Merchant 2283,Location 2283,2022-01,Friday,16,0.3054,Medium Risk,Monitor
666,28.59,1937,2022-01-28 17:00:00,2918,0,73.66,0.044,Travel,Customer 1937,27,Address 1937,5741.22,2024-07-25,0,Merchant 2918,Location 2918,2022-01,Friday,17,0.0728,Low Risk,No action
667,77.69,1276,2022-01-28 18:00:00,2293,0,85.15,0.327,Online,Customer 1276,31,Address 1276,4961.93,2022-10-03,0,Merchant 2293,Location 2293,2022-01,Friday,18,0.1913,Low Risk,No action
668,55.96,1200,2022-01-28 19:00:00,2695,0,73.27,0.8386,Online,Customer 1200,46,Address 1200,4555.71,2022-07-19,0,Merchant 2695,Location 2695,2022-01,Friday,19,0.4042,Medium Risk,Monitor
669,64.8,1103,2022-01-28 20:00:00,2433,0,70.55,0.313,Other,Customer 1103,41,Address 1103,2465.96,2022-04-13,0,Merchant 2433,Location 2433,2022-01,Friday,20,0.215,Low Risk,No action
670,81.03,1652,2022-01-28 21:00:00,2602,0,41.43,0.9253,Travel,Customer 1652,47,Address 1652,1671.71,2023-10-14,0,Merchant 2602,Location 2602,2022-01,Friday,21,0.467,Medium Risk,Monitor
671,67.69,1694,2022-01-28 22:00:00,2984,1,57.25,0.9665,Food,Customer 1694,30,Address 1694,5628.78,2023-11-25,0,Merchant 2984,Location 2984,2022-01,Friday,22,0.7413,High Risk,Immediate review
672,95.17,1851,2022-01-28 23:00:00,2240,1,52.42,0.1566,Online,Customer 1851,21,Address 1851,3527.23,2024-04-30,0,Merchant 2240,Location 2240,2022-01,Friday,23,0.4378,Medium Risk,Monitor
673,88.37,1376,2022-01-29 00:00:00,2777,0,50.55,0.3864,Food,Customer 1376,53,Address 1376,5745.13,2023-01-11,0,Merchant 2777,Location 2777,2022-01,Saturday,0,0.209,Low Risk,No action
674,27.16,1155,2022-01-29 01:00:00,2529,0,50.89,0.1794,Travel,Customer 1155,61,Address 1155,4698.08,2022-06-04,0,Merchant 2529,Location 2529,2022-01,Saturday,1,0.1341,Low Risk,No action
675,34.24,1424,2022-01-29 02:00:00,2511,0,76.0,0.9534,Other,Customer 1424,37,Address 1424,4344.55,2023-02-28,0,Merchant 2511,Location 2511,2022-01,Saturday,2,0.4497,Medium Risk,Monitor
676,26.7,1322,2022-01-29 03:00:00,2501,0,86.2,0.7996,Food,Customer 1322,29,Address 1322,9411.51,2022-11-18,0,Merchant 2501,Location 2501,2022-01,Saturday,3,0.3295,Medium Risk,Monitor
677,24.6,1739,2022-01-29 04:00:00,2678,0,55.47,0.6903,Food,Customer 1739,61,Address 1739,3264.95,2024-01-09,0,Merchant 2678,Location 2678,2022-01,Saturday,4,0.3576,Medium Risk,Monitor
678,32.43,1201,2022-01-29 05:00:00,2882,0,48.03,0.6459,Travel,Customer 1201,29,Address 1201,6298.3,2022-07-20,0,Merchant 2882,Location 2882,2022-01,Saturday,5,0.3049,Medium Risk,Monitor
679,11.08,1733,2022-01-29 06:00:00,2540,0,19.62,0.0066,Online,Customer 1733,18,Address 1733,1362.04,2024-01-03,0,Merchant 2540,Location 2540,2022-01,Saturday,6,0.1017,Low Risk,No action
680,53.54,1971,2022-01-29 07:00:00,2441,0,54.73,0.6253,Travel,Customer 1971,55,Address 1971,7251.7,2024-08-28,0,Merchant 2441,Location 2441,2022-01,Saturday,7,0.2855,Low Risk,No action
681,62.57,1430,2022-01-29 08:00:00,2276,0,56.07,0.4885,Online,Customer 1430,24,Address 1430,9318.93,2023-03-06,0,Merchant 2276,Location 2276,2022-01,Saturday,8,0.2068,Low Risk,No action
682,42.63,1148,2022-01-29 09:00:00,2272,0,86.25,0.4239,Online,Customer 1148,63,Address 1148,3214.34,2022-05-28,0,Merchant 2272,Location 2272,2022-01,Saturday,9,0.2554,Low Risk,No action
683,20.32,1653,2022-01-29 10:00:00,2591,0,86.38,0.98,Retail,Customer 1653,49,Address 1653,7118.12,2023-10-15,0,Merchant 2591,Location 2591,2022-01,Saturday,10,0.4286,Medium Risk,Monitor
684,64.26,1470,2022-01-29 11:00:00,2806,0,51.15,0.5773,Food,Customer 1470,26,Address 1470,5964.38,2023-04-15,0,Merchant 2806,Location 2806,2022-01,Saturday,11,0.2798,Low Risk,No action
685,94.34,1455,2022-01-29 12:00:00,2862,0,19.37,0.9712,Travel,Customer 1455,39,Address 1455,3227.7,2023-03-31,0,Merchant 2862,Location 2862,2022-01,Saturday,12,0.4693,Medium Risk,Monitor
686,62.53,1976,2022-01-29 13:00:00,2520,0,39.93,0.0127,Food,Customer 1976,54,Address 1976,2417.25,2024-09-02,0,Merchant 2520,Location 2520,2022-01,Saturday,13,0.0938,Low Risk,No action
687,82.13,1879,2022-01-29 14:00:00,2915,0,29.63,0.7443,Retail,Customer 1879,50,Address 1879,3097.48,2024-05-28,0,Merchant 2915,Location 2915,2022-01,Saturday,14,0.3807,Medium Risk,Monitor
688,23.62,1488,2022-01-29 15:00:00,2637,0,39.32,0.8928,Travel,Customer 1488,31,Address 1488,6215.27,2023-05-03,0,Merchant 2637,Location 2637,2022-01,Saturday,15,0.4091,Medium Risk,Monitor
689,26.8,1920,2022-01-29 16:00:00,2444,0,36.25,0.8143,Other,Customer 1920,33,Address 1920,3434.61,2024-07-08,0,Merchant 2444,Location 2444,2022-01,Saturday,16,0.4054,Medium Risk,Monitor
690,43.17,1428,2022-01-29 17:00:00,2755,0,52.04,0.198,Travel,Customer 1428,47,Address 1428,1106.44,2023-03-04,0,Merchant 2755,Location 2755,2022-01,Saturday,17,0.1789,Low Risk,No action
691,66.42,1276,2022-01-29 18:00:00,2886,0,80.28,0.4085,Online,Customer 1276,31,Address 1276,4961.93,2022-10-03,0,Merchant 2886,Location 2886,2022-01,Saturday,18,0.2273,Low Risk,No action
692,63.93,1469,2022-01-29 19:00:00,2992,0,93.5,0.4366,Food,Customer 1469,28,Address 1469,3017.78,2023-04-14,0,Merchant 2992,Location 2992,2022-01,Saturday,19,0.2629,Low Risk,No action
693,69.74,1480,2022-01-29 20:00:00,2328,1,88.69,0.0607,Online,Customer 1480,26,Address 1480,7269.76,2023-04-25,0,Merchant 2328,Location 2328,2022-01,Saturday,20,0.3638,Medium Risk,Monitor
694,29.95,1770,2022-01-29 21:00:00,2486,0,80.05,0.6807,Online,Customer 1770,36,Address 1770,6847.49,2024-02-09,1,Merchant 2486,Location 2486,2022-01,Saturday,21,0.5129,Medium Risk,Monitor
695,40.77,1882,2022-01-29 22:00:00,2097,0,29.94,0.2502,Food,Customer 1882,36,Address 1882,3608.81,2024-05-31,0,Merchant 2097,Location 2097,2022-01,Saturday,22,0.1726,Low Risk,No action
696,41.6,1683,2022-01-29 23:00:00,2177,0,76.67,0.9284,Online,Customer 1683,46,Address 1683,8943.38,2023-11-14,0,Merchant 2177,Location 2177,2022-01,Saturday,23,0.3858,Medium Risk,Monitor
697,62.32,1570,2022-01-30 00:00:00,2464,0,13.99,0.5834,Retail,Customer 1570,21,Address 1570,1117.75,2023-07-24,0,Merchant 2464,Location 2464,2022-01,Sunday,0,0.3334,Medium Risk,Monitor
698,63.67,1971,2022-01-30 01:00:00,2474,0,25.41,0.0613,Food,Customer 1971,55,Address 1971,7251.7,2024-08-28,0,Merchant 2474,Location 2474,2022-01,Sunday,1,0.0651,Low Risk,No action
699,61.31,1189,2022-01-30 02:00:00,2468,1,68.21,0.0549,Retail,Customer 1189,49,Address 1189,1056.3,2022-07-08,0,Merchant 2468,Location 2468,2022-01,Sunday,2,0.4283,Medium Risk,Monitor
700,48.39,1637,2022-01-30 03:00:00,2943,0,90.24,0.3412,Other,Customer 1637,59,Address 1637,4351.68,2023-09-29,0,Merchant 2943,Location 2943,2022-01,Sunday,3,0.2097,Low Risk,No action
701,39.79,1424,2022-01-30 04:00:00,2489,0,61.31,0.1982,Online,Customer 1424,37,Address 1424,4344.55,2023-02-28,0,Merchant 2489,Location 2489,2022-01,Sunday,4,0.1469,Low Risk,No action
702,68.89,1516,2022-01-30 05:00:00,2591,0,27.05,0.6429,Other,Customer 1516,41,Address 1516,8658.74,2023-05-31,0,Merchant 2591,Location 2591,2022-01,Sunday,5,0.2735,Low Risk,No action
703,53.2,1591,2022-01-30 06:00:00,2631,0,93.63,0.0876,Retail,Customer 1591,36,Address 1591,7962.41,2023-08-14,0,Merchant 2631,Location 2631,2022-01,Sunday,6,0.0637,Low Risk,No action
704,55.19,1876,2022-01-30 07:00:00,2325,0,64.55,0.2316,Retail,Customer 1876,31,Address 1876,8278.71,2024-05-25,0,Merchant 2325,Location 2325,2022-01,Sunday,7,0.1137,Low Risk,No action
705,13.49,1569,2022-01-30 08:00:00,2253,0,44.64,0.9852,Online,Customer 1569,31,Address 1569,6363.94,2023-07-23,0,Merchant 2253,Location 2253,2022-01,Sunday,8,0.441,Medium Risk,Monitor
706,50.21,1513,2022-01-30 09:00:00,2059,0,43.65,0.4637,Travel,Customer 1513,47,Address 1513,6238.21,2023-05-28,0,Merchant 2059,Location 2059,2022-01,Sunday,9,0.2384,Low Risk,No action
707,13.35,1581,2022-01-30 10:00:00,2768,0,74.56,0.5049,Online,Customer 1581,41,Address 1581,8128.02,2023-08-04,0,Merchant 2768,Location 2768,2022-01,Sunday,10,0.2287,Low Risk,No action
708,85.45,1835,2022-01-30 11:00:00,2709,0,99.27,0.2923,Retail,Customer 1835,33,Address 1835,3400.98,2024-04-14,0,Merchant 2709,Location 2709,2022-01,Sunday,11,0.1977,Low Risk,No action
709,54.76,1572,2022-01-30 12:00:00,2822,0,33.12,0.2547,Food,Customer 1572,47,Address 1572,2067.49,2023-07-26,0,Merchant 2822,Location 2822,2022-01,Sunday,12,0.1923,Low Risk,No action
710,19.97,1072,2022-01-30 13:00:00,2363,0,46.45,0.4065,Retail,Customer 1072,21,Address 1072,3239.35,2022-03-13,0,Merchant 2363,Location 2363,2022-01,Sunday,13,0.2457,Low Risk,No action
711,33.0,1045,2022-01-30 14:00:00,2016,0,42.59,0.7644,Travel,Customer 1045,58,Address 1045,5168.96,2022-02-14,0,Merchant 2016,Location 2016,2022-01,Sunday,14,0.3657,Medium Risk,Monitor
712,25.89,1581,2022-01-30 15:00:00,2850,0,95.31,0.2569,Travel,Customer 1581,41,Address 1581,8128.02,2023-08-04,0,Merchant 2850,Location 2850,2022-01,Sunday,15,0.1255,Low Risk,No action
713,38.96,1750,2022-01-30 16:00:00,2592,0,92.24,0.7449,Other,Customer 1750,36,Address 1750,8128.69,2024-01-20,0,Merchant 2592,Location 2592,2022-01,Sunday,16,0.3237,Medium Risk,Monitor
714,36.12,1989,2022-01-30 17:00:00,2281,0,76.56,0.7263,Food,Customer 1989,18,Address 1989,3448.96,2024-09-15,0,Merchant 2281,Location 2281,2022-01,Sunday,17,0.3681,Medium Risk,Monitor
715,72.44,1033,2022-01-30 18:00:00,2379,0,61.12,0.0863,Other,Customer 1033,50,Address 1033,2042.69,2022-02-02,0,Merchant 2379,Location 2379,2022-01,Sunday,18,0.1294,Low Risk,No action
716,81.24,1012,2022-01-30 19:00:00,2400,0,38.33,0.9294,Retail,Customer 1012,45,Address 1012,2706.15,2022-01-12,0,Merchant 2400,Location 2400,2022-01,Sunday,19,0.4586,Medium Risk,Monitor
717,43.1,1410,2022-01-30 20:00:00,2722,0,96.51,0.0195,Food,Customer 1410,25,Address 1410,2716.98,2023-02-14,0,Merchant 2722,Location 2722,2022-01,Sunday,20,0.0943,Low Risk,No action
718,69.54,1618,2022-01-30 21:00:00,2048,1,76.91,0.5073,Retail,Customer 1618,27,Address 1618,6741.43,2023-09-10,0,Merchant 2048,Location 2048,2022-01,Sunday,21,0.5472,Medium Risk,Monitor
719,76.25,1401,2022-01-30 22:00:00,2673,0,30.44,0.3564,Travel,Customer 1401,25,Address 1401,9089.24,2023-02-05,0,Merchant 2673,Location 2673,2022-01,Sunday,22,0.1583,Low Risk,No action
720,95.39,1898,2022-01-30 23:00:00,2821,0,12.16,0.296,Other,Customer 1898,38,Address 1898,1373.38,2024-06-16,0,Merchant 2821,Location 2821,2022-01,Sunday,23,0.2204,Low Risk,No action
721,71.44,1891,2022-01-31 00:00:00,2631,0,58.0,0.3899,Travel,Customer 1891,33,Address 1891,4322.6,2024-06-09,0,Merchant 2631,Location 2631,2022-01,Monday,0,0.2285,Low Risk,No action
722,63.87,1480,2022-01-31 01:00:00,2163,0,76.15,0.2824,Other,Customer 1480,26,Address 1480,7269.76,2023-04-25,0,Merchant 2163,Location 2163,2022-01,Monday,1,0.1494,Low Risk,No action
723,49.08,1438,2022-01-31 02:00:00,2127,0,11.11,0.8501,Food,Customer 1438,53,Address 1438,1779.99,2023-03-14,0,Merchant 2127,Location 2127,2022-01,Monday,2,0.4375,Medium Risk,Monitor
724,13.47,1348,2022-01-31 03:00:00,2685,0,12.41,0.5779,Online,Customer 1348,41,Address 1348,1599.23,2022-12-14,0,Merchant 2685,Location 2685,2022-01,Monday,3,0.3273,Medium Risk,Monitor
725,50.96,1506,2022-01-31 04:00:00,2820,0,27.67,0.6427,Retail,Customer 1506,22,Address 1506,5745.09,2023-05-21,0,Merchant 2820,Location 2820,2022-01,Monday,4,0.3077,Medium Risk,Monitor
726,97.97,1090,2022-01-31 05:00:00,2251,0,69.58,0.5945,Other,Customer 1090,26,Address 1090,8109.98,2022-03-31,0,Merchant 2251,Location 2251,2022-01,Monday,5,0.2617,Low Risk,No action
727,46.61,1669,2022-01-31 06:00:00,2815,1,65.0,0.8157,Retail,Customer 1669,44,Address 1669,4490.14,2023-10-31,0,Merchant 2815,Location 2815,2022-01,Monday,6,0.6942,High Risk,Immediate review
728,86.76,1145,2022-01-31 07:00:00,2963,0,94.06,0.99,Online,Customer 1145,56,Address 1145,9855.67,2022-05-25,0,Merchant 2963,Location 2963,2022-01,Monday,7,0.3986,Medium Risk,Monitor
729,31.37,1368,2022-01-31 08:00:00,2464,0,36.44,0.1853,Food,Customer 1368,19,Address 1368,8411.64,2023-01-03,0,Merchant 2464,Location 2464,2022-01,Monday,8,0.0934,Low Risk,No action
730,60.56,1743,2022-01-31 09:00:00,2881,0,97.62,0.4138,Travel,Customer 1743,45,Address 1743,6595.92,2024-01-13,0,Merchant 2881,Location 2881,2022-01,Monday,9,0.2146,Low Risk,No action
731,44.0,1680,2022-01-31 10:00:00,2560,0,77.85,0.1561,Food,Customer 1680,43,Address 1680,1308.38,2023-11-11,0,Merchant 2560,Location 2560,2022-01,Monday,10,0.161,Low Risk,No action
732,50.91,1366,2022-01-31 11:00:00,2045,0,20.58,0.4673,Online,Customer 1366,45,Address 1366,3069.64,2023-01-01,0,Merchant 2045,Location 2045,2022-01,Monday,11,0.2729,Low Risk,No action
733,23.93,1197,2022-01-31 12:00:00,2555,0,15.17,0.9012,Travel,Customer 1197,18,Address 1197,3525.5,2022-07-16,0,Merchant 2555,Location 2555,2022-01,Monday,12,0.4409,Medium Risk,Monitor
734,16.27,1976,2022-01-31 13:00:00,2879,1,34.86,0.6946,Travel,Customer 1976,54,Address 1976,2417.25,2024-09-02,0,Merchant 2879,Location 2879,2022-01,Monday,13,0.6678,High Risk,Immediate review
735,68.62,1610,2022-01-31 14:00:00,2086,0,97.06,0.3224,Retail,Customer 1610,22,Address 1610,4122.16,2023-09-02,0,Merchant 2086,Location 2086,2022-01,Monday,14,0.1999,Low Risk,No action
736,64.23,1501,2022-01-31 15:00:00,2624,0,60.94,0.5156,Travel,Customer 1501,48,Address 1501,2342.87,2023-05-16,0,Merchant 2624,Location 2624,2022-01,Monday,15,0.2999,Low Risk,No action
737,95.16,1473,2022-01-31 16:00:00,2503,0,53.03,0.2874,Travel,Customer 1473,26,Address 1473,3026.37,2023-04-18,0,Merchant 2503,Location 2503,2022-01,Monday,16,0.1998,Low Risk,No action
738,11.13,1399,2022-01-31 17:00:00,2390,0,40.91,0.2308,Food,Customer 1399,18,Address 1399,9447.73,2023-02-03,0,Merchant 2390,Location 2390,2022-01,Monday,17,0.0978,Low Risk,No action
739,15.7,1630,2022-01-31 18:00:00,2802,0,13.31,0.9662,Online,Customer 1630,42,Address 1630,2420.84,2023-09-22,1,Merchant 2802,Location 2802,2022-01,Monday,18,0.6756,High Risk,Immediate review
740,82.22,1413,2022-01-31 19:00:00,2086,0,95.47,0.2078,Food,Customer 1413,18,Address 1413,1279.67,2023-02-17,0,Merchant 2086,Location 2086,2022-01,Monday,19,0.1828,Low Risk,No action
741,70.34,1148,2022-01-31 20:00:00,2066,0,97.63,0.2052,Other,Customer 1148,63,Address 1148,3214.34,2022-05-28,0,Merchant 2066,Location 2066,2022-01,Monday,20,0.163,Low Risk,No action
742,99.89,1282,2022-01-31 21:00:00,2971,0,10.19,0.789,Travel,Customer 1282,39,Address 1282,7308.7,2022-10-09,0,Merchant 2971,Location 2971,2022-01,Monday,21,0.3521,Medium Risk,Monitor
